Date,Close
6/14/2019,118.49
6/17/2019,118.54
6/18/2019,119.44
6/19/2019,119.66
6/20/2019,120.49
6/21/2019,119.52
6/24/2019,118.88
6/25/2019,117.74
6/26/2019,118.12
6/27/2019,118.86
6/28/2019,119.2
7/01/2019,120.25
7/02/2019,120.51
7/03/2019,121.56
7/05/2019,121.7
7/08/2019,121.85
7/09/2019,121.98
7/10/2019,122.42
7/11/2019,122.67
7/12/2019,124.08
7/15/2019,124.48
7/16/2019,124.32
7/17/2019,123.13
7/18/2019,122.97
7/19/2019,122.16
7/22/2019,122.23
7/23/2019,123.06
7/24/2019,123.68
7/25/2019,122.99
7/26/2019,123.55
7/29/2019,122.95
7/30/2019,122.12
7/31/2019,120.72
8/01/2019,119.08
8/02/2019,118.1
8/05/2019,114.93
8/06/2019,116.68
8/07/2019,117.15
8/08/2019,119.41
8/09/2019,118.29
8/12/2019,116.57
8/13/2019,118.49
8/14/2019,114.78
8/15/2019,114.59
8/16/2019,115.89
8/19/2019,117.35
8/20/2019,117.38
8/21/2019,119.64
8/22/2019,119.67
8/23/2019,116.49
8/26/2019,117.64
8/27/2019,117.06
8/28/2019,118.52
8/29/2019,120.3
8/30/2019,119.58
9/03/2019,119.09
9/04/2019,120.27
9/05/2019,122.57
9/06/2019,122.87
9/09/2019,123.34
9/10/2019,122.85
9/11/2019,123.08
9/12/2019,123.67
9/13/2019,123.42
9/16/2019,121.84
9/17/2019,122.58
9/18/2019,122.52
9/19/2019,122.19
9/20/2019,120.39
9/23/2019,120.81
9/24/2019,119.52
9/25/2019,120.61
9/26/2019,120.09
9/27/2019,119.67
9/30/2019,120.7
10/01/2019,119.69
10/02/2019,117.54
10/03/2019,118.11
10/04/2019,119.22
10/07/2019,118.7
10/08/2019,117.45
10/09/2019,118.45
10/10/2019,119.24
10/11/2019,120.59
10/14/2019,120.53
10/15/2019,121.59
10/16/2019,122.09
10/17/2019,122.41
10/18/2019,122.17
10/21/2019,122.6
10/22/2019,121.82
10/23/2019,121.26
10/24/2019,121.2
10/25/2019,121.06
10/28/2019,121.44
10/29/2019,120.75
10/30/2019,121.5
10/31/2019,120.85
11/01/2019,121.65
11/04/2019,121.71
11/05/2019,121.89
11/06/2019,122.02
11/07/2019,121.29
11/08/2019,121.34
11/11/2019,121.09
11/12/2019,121.01
11/13/2019,120.63
11/14/2019,121.15
11/15/2019,121.37
11/18/2019,121.79
11/19/2019,120.45
11/20/2019,120.17
11/21/2019,119.49
11/22/2019,120.31
11/25/2019,121.37
11/26/2019,122.2
11/27/2019,123.25
11/29/2019,122.45
12/02/2019,121.44
12/03/2019,120.22
12/04/2019,120.89
12/05/2019,120.77
12/06/2019,121.74
12/09/2019,121.89
12/10/2019,121.68
12/11/2019,121.99
12/12/2019,123.06
12/13/2019,123.17
12/16/2019,123.71
12/17/2019,124.26
12/18/2019,124.38
12/19/2019,124.77
12/20/2019,124.55
12/23/2019,124.26
12/24/2019,124.54
12/26/2019,126.06
12/27/2019,126.05
12/30/2019,125.24
12/31/2019,125.42
1/02/2020,126.91
1/03/2020,125.83
1/06/2020,126.18
1/07/2020,125.98
1/08/2020,126.36
1/09/2020,127.03
1/10/2020,126.34
1/13/2020,126.74
1/14/2020,126.7
1/15/2020,126.41
1/16/2020,127.54
1/17/2020,127.99
1/21/2020,127.6
1/22/2020,127.54
1/23/2020,127.73
1/24/2020,125.95
1/27/2020,124.07
1/28/2020,125.28
1/29/2020,125.21
1/30/2020,125
1/31/2020,125.32
2/03/2020,126.21
2/04/2020,128.51
2/05/2020,129.16
2/06/2020,128.87
2/07/2020,128.31
2/10/2020,129.76
2/11/2020,130.78
2/12/2020,132.12
2/13/2020,131.89
2/14/2020,131.69
2/18/2020,131.68
2/19/2020,132.27
2/20/2020,132.32
2/21/2020,130.3
2/24/2020,125.82
2/25/2020,122.46
2/26/2020,121.49
2/27/2020,116.58
2/28/2020,115.83
3/02/2020,119.81
3/03/2020,116.91
3/04/2020,120.95
3/05/2020,116.44
3/06/2020,114.65
3/09/2020,107.43
3/10/2020,113.37
3/11/2020,107.17
3/12/2020,96.34
3/13/2020,102.3
3/16/2020,89.34
3/17/2020,92.78
3/18/2020,87.45
3/19/2020,90.5
3/20/2020,87.81
3/23/2020,87.53
3/24/2020,95.74
3/25/2020,97.42
3/26/2020,101.45
3/27/2020,98.05
3/30/2020,100.1
3/31/2020,98.08
4/01/2020,93.7
4/02/2020,94.05
4/03/2020,92.41
4/06/2020,100.1
4/07/2020,101.59
4/08/2020,104.79
4/09/2020,106.68
4/13/2020,106.65
4/14/2020,110.82
4/15/2020,108.39
4/16/2020,109.69
4/17/2020,112.93
4/20/2020,110.96
4/21/2020,108.08
4/22/2020,110.41
4/23/2020,110.38
4/24/2020,112.25
4/27/2020,114.35
4/28/2020,114.8
4/29/2020,117.33
4/30/2020,116.6
5/01/2020,112.24
5/04/2020,112.85
5/05/2020,113.26
5/06/2020,113.24
5/07/2020,115.02
5/08/2020,117.26
5/11/2020,117
5/12/2020,114.44
5/13/2020,112.47
5/14/2020,114.15
5/15/2020,115.48
5/18/2020,119.85
5/19/2020,119.42
5/20/2020,120.98
5/21/2020,121.41
5/22/2020,121.23
5/26/2020,123.15
5/27/2020,125.26
5/28/2020,123.74
5/29/2020,124.19
6/01/2020,125.37
6/02/2020,126.44
6/03/2020,128.83
6/04/2020,128.18
6/05/2020,131.25
6/08/2020,133.25
6/09/2020,132.21
6/10/2020,130.97
6/11/2020,124.11
6/12/2020,125.34
6/15/2020,126.53
6/16/2020,129.19
6/17/2020,128.85
6/18/2020,128.38
6/19/2020,127.38
6/22/2020,128.39
6/23/2020,129.4
6/24/2020,126.55
6/25/2020,126.72
6/26/2020,123.75
6/29/2020,126.1
6/30/2020,127.71
7/01/2020,129
7/02/2020,129.51
7/06/2020,132.58
7/07/2020,130.5
7/08/2020,131.89
7/09/2020,131.74
7/10/2020,133.31
7/13/2020,131.62
7/14/2020,132.93
7/15/2020,134.83
7/16/2020,134.47
7/17/2020,133.84
7/20/2020,135.98
7/21/2020,136.19
7/22/2020,137.36
7/23/2020,135.3
7/24/2020,135.54
7/27/2020,136.38
7/28/2020,135.03
7/29/2020,136.4
7/30/2020,136.29
7/31/2020,137
8/03/2020,136.71
8/04/2020,137.81
8/05/2020,139.49
8/06/2020,140.17
8/07/2020,140.38
8/10/2020,142.06
8/11/2020,141.78
8/12/2020,143.66
8/13/2020,143.6
8/14/2020,143.59
8/17/2020,145.44
8/18/2020,146.34
8/19/2020,145.65
8/20/2020,145.43
8/21/2020,146.18
8/24/2020,148.4
8/25/2020,148.89
8/26/2020,150.36
8/27/2020,149.55
8/28/2020,150.53
8/31/2020,150.09
9/01/2020,151.66
9/02/2020,153.76
9/03/2020,148.88
9/04/2020,147.16
9/08/2020,145.23
9/09/2020,147.97
9/10/2020,145.85
9/11/2020,146.07
9/14/2020,147.62
9/15/2020,148.83
9/16/2020,148
9/17/2020,145.92
9/18/2020,143.89
9/21/2020,141.51
9/22/2020,144.5
9/23/2020,142.13
9/24/2020,142.07
9/25/2020,143.92
9/28/2020,146.93
9/29/2020,145.79
9/30/2020,146.98
10/01/2020,148.9
10/02/2020,148.27
10/05/2020,150.23
10/06/2020,147.45
10/07/2020,150.82
10/08/2020,151.81
10/09/2020,153.39
10/12/2020,155.43
10/13/2020,155.4
10/14/2020,153.68
10/15/2020,154.25
10/16/2020,152.85
10/19/2020,150.97
10/20/2020,152.18
10/21/2020,151.35
10/22/2020,151.66
10/23/2020,152.99
10/26/2020,150.05
10/27/2020,149.98
10/28/2020,145.24
10/29/2020,146.16
10/30/2020,142.97
11/02/2020,143.99
11/03/2020,147.16
11/04/2020,150.29
11/05/2020,153.22
11/06/2020,152.76
11/09/2020,152.26
11/10/2020,151.72
11/11/2020,153.05
11/12/2020,151
11/13/2020,153.45
11/16/2020,155.46
11/17/2020,154.8
11/18/2020,153.74
11/19/2020,154.5
11/20/2020,153.69
11/23/2020,155.38
11/24/2020,157.69
11/25/2020,157.88
11/27/2020,158.22
11/30/2020,157.26
12/01/2020,158.43
12/02/2020,157.44
12/03/2020,157.88
12/04/2020,158.03
12/07/2020,157.67
12/08/2020,157.34
12/09/2020,157.19
12/10/2020,157.05
12/11/2020,156.3
12/14/2020,156.53
12/15/2020,158.64
12/16/2020,159.68
12/17/2020,160.77
12/18/2020,159.99
12/21/2020,157.89
12/22/2020,157.21
12/23/2020,157.55
12/24/2020,157.88
12/28/2020,159.68
12/29/2020,159.73
12/30/2020,160.69
12/31/2020,160.78
1/04/2021,159.42
1/05/2021,160.61
1/06/2021,162.25
1/07/2021,165.38
1/08/2021,168.79
1/11/2021,165.64
1/12/2021,168.17
1/13/2021,168.16
1/14/2021,167.09
1/15/2021,165.8
1/19/2021,166.74
1/20/2021,169.89
1/21/2021,170.68
1/22/2021,170.1
1/25/2021,170.73
1/26/2021,170.62
1/27/2021,165.36
1/28/2021,165.88
1/29/2021,162.01
2/01/2021,166.22
2/02/2021,169.75
2/03/2021,168.8
2/04/2021,170.6
2/05/2021,172.23
2/08/2021,173.21
2/09/2021,172.25
2/10/2021,170.55
2/11/2021,170.08
2/12/2021,170.32
2/16/2021,169.58
2/17/2021,170.56
2/18/2021,170.61
2/19/2021,169.62
2/22/2021,166.04
2/23/2021,164.95
2/24/2021,166.68
2/25/2021,160.48
2/26/2021,161.15
3/01/2021,164.93
3/02/2021,163.03
3/03/2021,159.2
3/04/2021,155.83
3/05/2021,156.82
3/08/2021,157.01
3/09/2021,162.94
3/10/2021,163.77
3/11/2021,166.28
3/12/2021,166.77
3/15/2021,169.01
3/16/2021,167.26
3/17/2021,169.61
3/18/2021,165.46
3/19/2021,166.45
3/22/2021,167.28
3/23/2021,165.71
3/24/2021,163.26
3/25/2021,164.69
3/26/2021,166.06
3/29/2021,165.15
3/30/2021,166.77
3/31/2021,168.07
4/01/2021,169.42
4/05/2021,173.27
4/06/2021,174.02
4/07/2021,173.5
4/08/2021,174.32
4/09/2021,175.98
4/12/2021,177.11
4/13/2021,178.98
4/14/2021,177.22
4/15/2021,178.49
4/16/2021,179.87
4/19/2021,177.85
4/20/2021,175.61
4/21/2021,177.95
4/22/2021,175.98
4/23/2021,177.82
4/26/2021,178.6
4/27/2021,178.39
4/28/2021,178.18
4/29/2021,178.23
4/30/2021,178.92
5/03/2021,178.07
5/04/2021,176.21
5/05/2021,175.66
5/06/2021,176.04
5/07/2021,177.62
5/10/2021,174.46
5/11/2021,172.49
5/12/2021,166.65
5/13/2021,167.83
5/14/2021,170.74
5/17/2021,170.43
5/18/2021,169.1
5/19/2021,167.68
5/20/2021,169.4
5/21/2021,168.55
5/24/2021,170.22
5/25/2021,170.76
5/26/2021,172.39
5/27/2021,173.08
5/28/2021,172.84
6/01/2021,172.51
6/02/2021,171.71
6/03/2021,169.67
6/04/2021,171.03
6/07/2021,171.03
6/08/2021,172.41
6/09/2021,171.46
6/10/2021,172.27
6/11/2021,173.21
6/14/2021,173.26
6/15/2021,172.34
6/16/2021,172.42
6/17/2021,173.07
6/18/2021,172.16
6/21/2021,173.23
6/22/2021,174.86
6/23/2021,176.21
6/24/2021,176.81
6/25/2021,177.93
6/28/2021,177.97
6/29/2021,178.41
6/30/2021,178.55
7/01/2021,179.56
7/02/2021,181.14
7/06/2021,181.35
7/07/2021,181.25
7/08/2021,180.8
7/09/2021,182.49
7/12/2021,183.74
7/13/2021,181.54
7/14/2021,181.21
7/15/2021,180.23
7/16/2021,178.01
7/19/2021,175.97
7/20/2021,179.22
7/21/2021,180.87
7/22/2021,181.65
7/23/2021,183.27
7/26/2021,184.63
7/27/2021,182.76
7/28/2021,182.17
7/29/2021,184.22
7/30/2021,180.43
8/02/2021,180.95
8/03/2021,182.29
8/04/2021,180.52
8/05/2021,182.25
8/06/2021,181.01
8/09/2021,180.76
8/10/2021,181.47
8/11/2021,182
8/12/2021,182.08
8/13/2021,181.56
8/16/2021,180.72
8/17/2021,176.43
8/18/2021,177.06
8/19/2021,175.93
8/20/2021,177.62
8/23/2021,179.91
8/24/2021,181.18
8/25/2021,181.88
8/26/2021,180.2
8/27/2021,181.84
8/30/2021,183.21
8/31/2021,183.65
9/01/2021,183.64
9/02/2021,183.63
9/03/2021,183.52
9/07/2021,184.06
9/08/2021,184.27
9/09/2021,184.03
9/10/2021,182.9
9/13/2021,183.35
9/14/2021,182.74
9/15/2021,183.92
9/16/2021,184.76
9/17/2021,184.11
9/20/2021,179.64
9/21/2021,179.91
9/22/2021,182.36
9/23/2021,184.21
9/24/2021,184.9
9/27/2021,185.89
